id_material,mes_anio,demanda_mensual,reposicion_mensual,stock_actual_fin_mes,stock_minimo,costo_unitario
1022,2020-07,143,273,561,23,91.44
1022,2020-08,210,96,561,23,91.44
1022,2020-09,165,171,561,23,91.44
1022,2020-10,104,88,561,23,91.44
1022,2020-11,71,265,561,23,91.44
1022,2020-12,189,47,561,23,91.44
1022,2021-01,227,162,561,23,91.44
1022,2021-02,29,29,561,23,91.44
1022,2021-03,114,154,561,23,91.44
1022,2021-04,166,165,561,23,91.44
1022,2021-05,163,318,561,23,91.44
1022,2021-06,220,240,561,23,91.44
1022,2021-07,229,172,561,23,91.44
1022,2021-08,192,180,561,23,91.44
1022,2021-09,218,161,561,23,91.44
1022,2021-10,204,197,561,23,91.44
1022,2021-11,182,118,561,23,91.44
1022,2021-12,73,56,561,23,91.44
1022,2022-01,58,116,561,23,91.44
1022,2022-02,186,156,561,23,91.44
1022,2022-03,126,98,561,23,91.44
1022,2022-04,59,59,561,23,91.44
1022,2022-05,62,62,561,23,91.44
1022,2022-06,47,47,561,23,91.44
1022,2022-07,148,148,561,23,91.44
1022,2022-08,84,84,561,23,91.44
1022,2022-09,108,194,561,23,91.44
1022,2022-10,181,193,561,23,91.44
1022,2022-11,192,94,561,23,91.44
1022,2022-12,97,99,561,23,91.44
1022,2023-01,94,92,561,23,91.44
1022,2023-02,99,99,561,23,91.44
1022,2023-03,153,153,561,23,91.44
1022,2023-04,63,117,561,23,91.44
1022,2023-05,97,96,561,23,91.44
1022,2023-06,137,84,561,23,91.44
1022,2023-07,131,138,561,23,91.44
1022,2023-08,56,49,561,23,91.44
1022,2023-09,52,52,561,23,91.44
1022,2023-10,58,58,561,23,91.44
1022,2023-12,116,139,561,23,91.44
1022,2024-01,182,159,561,23,91.44
1022,2024-02,207,234,561,23,91.44
1022,2024-03,132,118,561,23,91.44
1022,2024-04,148,135,561,23,91.44
1022,2024-05,119,145,561,23,91.44
1022,2024-06,181,191,561,23,91.44
1022,2024-07,132,96,561,23,91.44
1022,2024-08,72,103,561,23,91.44
1022,2024-09,143,112,561,23,91.44
1022,2024-10,159,216,561,23,91.44
1022,2024-11,57,0,556,23,91.44
1022,2024-12,89,116,561,23,91.44
1022,2025-01,129,102,561,23,91.44
1022,2025-02,40,40,561,23,91.44
1022,2025-03,52,52,561,23,91.44
1022,2025-04,18,107,561,23,91.44
1022,2025-05,153,146,561,23,91.44
1022,2025-06,183,101,561,23,91.44
1022,2025-07,162,301,561,23,91.44
1022,2025-08,205,95,561,23,91.44
1022,2025-09,96,199,561,23,91.44
1022,2025-10,173,41,561,23,91.44
1023,2018-01,249,102,301,36,59.48
1023,2018-02,254,299,301,36,59.48
1023,2018-03,221,190,301,36,59.48
1023,2018-04,238,179,301,36,59.48
1023,2018-05,119,106,301,36,59.48
1023,2018-06,196,102,301,36,59.48
1023,2018-07,105,295,301,36,59.48
1023,2018-08,226,221,301,36,59.48
1023,2018-09,141,201,301,36,59.48
1023,2018-10,314,203,301,36,59.48
1023,2018-11,279,206,301,36,59.48
1023,2018-12,167,45,301,36,59.48
1023,2019-01,79,184,301,36,59.48
1023,2019-02,215,110,301,36,59.48
1023,2019-03,113,172,301,36,59.48
1023,2019-04,171,113,301,36,59.48
1023,2019-05,147,169,301,36,59.48
1023,2019-06,110,87,301,36,59.48
1023,2019-07,117,117,301,36,59.48
1023,2019-08,0,37,301,36,59.48
1023,2019-09,116,154,301,36,59.48
1023,2019-10,222,193,301,36,59.48
1023,2019-11,120,140,301,36,59.48
1023,2019-12,207,148,301,36,59.48
1023,2020-01,239,268,301,36,59.48
1023,2020-02,167,156,301,36,59.48
1023,2020-03,194,169,301,36,59.48
1023,2020-04,267,309,301,36,59.48
1023,2020-05,152,305,301,36,59.48
1023,2020-06,171,156,301,36,59.48
1023,2020-07,165,145,301,36,59.48
1023,2020-08,174,141,301,36,59.48
1023,2020-09,243,123,301,36,59.48
1023,2020-10,214,237,301,36,59.48
1023,2020-11,179,238,301,36,59.48
1023,2020-12,193,173,301,36,59.48
1023,2021-01,137,261,301,36,59.48
1023,2021-02,162,220,301,36,59.48
1023,2021-03,261,313,301,36,59.48
1023,2021-04,191,345,301,36,59.48
1023,2021-05,123,348,301,36,59.48
1023,2021-06,225,156,301,36,59.48
1023,2021-07,194,53,301,36,59.48
1023,2021-08,193,109,301,36,59.48
1023,2021-09,211,300,301,36,59.48
1023,2021-10,133,104,301,36,59.48
1023,2021-11,141,178,301,36,59.48
1023,2021-12,244,0,297,36,59.48
1023,2022-01,178,263,301,36,59.48
1023,2022-02,127,79,301,36,59.48
1023,2022-03,140,0,297,36,59.48
1023,2022-04,199,249,301,36,59.48
1023,2022-05,224,92,301,36,59.48
1023,2022-06,137,96,301,36,59.48
1023,2022-07,138,147,301,36,59.48
1023,2022-08,120,96,301,36,59.48
1023,2022-09,137,195,301,36,59.48
1023,2022-10,281,223,301,36,59.48
1023,2022-11,155,155,301,36,59.48
1023,2023-01,110,155,301,36,59.48
1023,2023-02,134,89,301,36,59.48
1023,2023-04,163,210,301,36,59.48
1023,2023-05,147,135,301,36,59.48
1023,2023-06,97,139,301,36,59.48
1023,2023-07,132,92,301,36,59.48
1023,2023-08,82,45,301,36,59.48
1023,2023-09,161,187,301,36,59.48
1023,2023-10,54,106,301,36,59.48
1023,2023-11,125,47,301,36,59.48
1023,2023-12,89,89,301,36,59.48
1023,2024-01,149,262,301,36,59.48
1023,2024-02,213,142,301,36,59.48
1023,2024-03,238,231,301,36,59.48
1023,2024-04,147,320,301,36,59.48
1023,2024-05,201,234,301,36,59.48
1023,2024-06,179,82,301,36,59.48
1023,2024-07,126,0,297,36,59.48
1023,2024-08,110,92,301,36,59.48
1023,2024-09,232,255,301,36,59.48
1023,2024-10,130,250,301,36,59.48
1023,2024-11,182,39,301,36,59.48
1023,2024-12,154,251,301,36,59.48
1023,2025-01,242,145,301,36,59.48
1023,2025-02,48,54,301,36,59.48
1023,2025-03,181,216,301,36,59.48
1023,2025-04,128,157,301,36,59.48
1023,2025-05,244,209,301,36,59.48
1023,2025-06,182,159,301,36,59.48
1023,2025-07,139,149,301,36,59.48
1023,2025-08,110,106,301,36,59.48
1023,2025-09,169,187,301,36,59.48
1023,2025-10,83,47,301,36,59.48
1024,2018-01,234,281,545,33,31.58
1024,2018-02,185,254,545,33,31.58
1024,2018-03,201,107,545,33,31.58
1024,2018-04,131,159,545,33,31.58
1024,2018-05,200,258,545,33,31.58
1024,2018-06,176,54,545,33,31.58
1024,2018-07,159,54,545,33,31.58
1024,2018-08,167,43,545,33,31.58
1024,2018-09,162,101,545,33,31.58
1024,2018-11,138,138,545,33,31.58
1024,2018-12,68,113,545,33,31.58
1024,2019-01,127,98,545,33,31.58
1024,2019-02,162,146,545,33,31.58
1024,2019-03,109,209,545,33,31.58
1024,2019-04,151,134,545,33,31.58
1024,2019-05,211,253,545,33,31.58
1024,2019-06,306,250,545,33,31.58
1024,2019-07,120,106,545,33,31.58
1024,2019-08,161,211,545,33,31.58
1024,2019-09,220,115,545,33,31.58
1024,2019-10,105,218,545,33,31.58
1024,2019-11,82,94,545,33,31.58
1024,2019-12,209,123,545,33,31.58
1024,2020-01,96,57,545,33,31.58
1024,2020-02,0,48,545,33,31.58
1024,2020-03,136,88,545,33,31.58
1024,2020-04,140,200,545,33,31.58
1024,2020-05,81,52,545,33,31.58
1024,2020-06,229,214,545,33,31.58
1024,2020-07,187,297,545,33,31.58
1024,2020-08,182,222,545,33,31.58
1024,2020-09,136,103,545,33,31.58
1024,2020-10,130,146,545,33,31.58
1024,2020-11,179,113,545,33,31.58
1024,2020-12,162,83,545,33,31.58
1024,2021-01,51,203,545,33,31.58
1024,2021-02,195,39,545,33,31.58
1024,2021-03,100,100,545,33,31.58
1024,2021-05,86,190,545,33,31.58
1024,2021-06,230,257,545,33,31.58
1024,2021-07,225,153,545,33,31.58
1024,2021-08,194,255,545,33,31.58
1024,2021-09,251,250,545,33,31.58
1024,2021-10,201,104,545,33,31.58
1024,2021-11,122,100,545,33,31.58
1024,2021-12,124,124,545,33,31.58
1024,2022-01,59,141,545,33,31.58
1024,2022-02,98,88,545,33,31.58
1024,2022-03,175,155,545,33,31.58
1024,2022-04,230,310,545,33,31.58
1024,2022-05,145,220,545,33,31.58
1024,2022-06,195,82,545,33,31.58
1024,2022-07,177,234,545,33,31.58
1024,2022-08,229,257,545,33,31.58
1024,2022-09,238,59,545,33,31.58
1024,2022-10,119,242,545,33,31.58
1024,2022-11,83,245,545,33,31.58
1024,2022-12,124,203,545,33,31.58
1024,2023-01,234,298,545,33,31.58
1024,2023-02,208,157,545,33,31.58
1024,2023-03,193,45,545,33,31.58
1024,2023-04,170,141,545,33,31.58
1024,2023-05,205,103,545,33,31.58
1024,2023-06,274,352,545,33,31.58
1024,2023-07,240,142,545,33,31.58
1024,2023-08,103,107,545,33,31.58
1024,2023-09,152,101,545,33,31.58
1024,2023-10,170,244,545,33,31.58
1024,2023-11,105,0,523,33,31.58
1024,2023-12,101,101,545,33,31.58
1024,2024-01,53,53,545,33,31.58
1024,2024-02,187,201,545,33,31.58
1024,2024-03,55,41,545,33,31.58
1024,2024-04,95,95,545,33,31.58
1024,2024-06,77,249,545,33,31.58
1024,2024-07,335,195,545,33,31.58
1024,2024-08,181,149,545,33,31.58
1024,2024-09,85,142,545,33,31.58
1024,2024-10,219,271,545,33,31.58
1024,2024-11,207,246,545,33,31.58
1024,2024-12,175,165,545,33,31.58
1024,2025-01,215,196,545,33,31.58
1024,2025-02,119,42,545,33,31.58
1024,2025-03,139,101,545,33,31.58
1024,2025-04,47,43,545,33,31.58
1024,2025-05,175,175,545,33,31.58
1024,2025-06,39,167,545,33,31.58
1024,2025-07,247,159,545,33,31.58
1024,2025-08,164,187,545,33,31.58
1024,2025-09,258,207,545,33,31.58
1024,2025-10,84,110,545,33,31.58
1025,2018-01,233,156,582,19,78.21
1025,2018-02,185,93,582,19,78.21
1025,2018-03,34,55,582,19,78.21
1025,2018-04,153,98,582,19,78.21
1025,2018-05,172,172,582,19,78.21
1025,2018-06,80,206,582,19,78.21
1025,2018-07,228,281,582,19,78.21
1025,2018-08,214,93,582,19,78.21
1025,2018-09,151,93,582,19,78.21
1025,2018-10,78,136,582,19,78.21
1025,2018-11,148,90,582,19,78.21
1025,2018-12,108,138,582,19,78.21
1025,2019-01,70,40,582,19,78.21
1025,2019-02,161,285,582,19,78.21
1025,2019-03,166,151,582,19,78.21
1025,2019-04,109,0,561,19,78.21
1025,2019-05,156,195,582,19,78.21
1025,2019-06,133,311,582,19,78.21
1025,2019-07,217,52,582,19,78.21
1025,2019-08,282,260,582,19,78.21
1025,2019-09,120,139,582,19,78.21
1025,2019-10,102,53,582,19,78.21
1025,2019-11,269,316,582,19,78.21
1025,2019-12,160,139,582,19,78.21
1025,2020-01,192,206,582,19,78.21
1025,2020-02,83,129,582,19,78.21
1025,2020-03,86,0,561,19,78.21
1025,2020-04,200,291,582,19,78.21
1025,2020-05,179,88,582,19,78.21
1025,2020-06,207,238,582,19,78.21
1025,2020-07,163,150,582,19,78.21
1025,2020-08,106,205,582,19,78.21
1025,2020-09,220,184,582,19,78.21
1025,2020-10,103,46,582,19,78.21
1025,2020-11,125,168,582,19,78.21
1025,2020-12,184,117,582,19,78.21
1025,2021-01,52,52,582,19,78.21
1025,2021-02,158,267,582,19,78.21
1025,2021-03,147,408,582,19,78.21
1025,2021-04,327,99,582,19,78.21
1025,2021-05,177,92,582,19,78.21
1025,2021-06,204,192,582,19,78.21
1025,2021-07,134,293,582,19,78.21
1025,2021-08,168,155,582,19,78.21
1025,2021-09,120,0,561,19,78.21
1025,2021-10,120,52,582,19,78.21
1025,2021-11,172,205,582,19,78.21
1025,2021-12,80,45,582,19,78.21
1025,2022-01,144,255,582,19,78.21
1025,2022-02,153,83,582,19,78.21
1025,2022-03,230,208,582,19,78.21
1025,2022-04,114,94,582,19,78.21
1025,2022-05,130,253,582,19,78.21
1025,2022-06,220,205,582,19,78.21
1025,2022-07,124,46,582,19,78.21
1025,2022-08,30,0,561,19,78.21
1025,2022-09,248,248,582,19,78.21
1025,2022-10,55,55,582,19,78.21
1025,2022-11,240,247,582,19,78.21
1025,2022-12,87,170,582,19,78.21
1025,2023-01,112,84,582,19,78.21
1025,2023-02,159,97,582,19,78.21
1025,2023-03,153,203,582,19,78.21
1025,2023-04,168,252,582,19,78.21
1025,2023-05,182,55,582,19,78.21
1025,2023-06,94,96,582,19,78.21
1025,2023-07,167,188,582,19,78.21
1025,2023-08,95,140,582,19,78.21
1025,2023-09,124,49,582,19,78.21
1025,2023-10,103,103,582,19,78.21
1025,2023-11,52,52,582,19,78.21
1025,2023-12,57,139,582,19,78.21
1025,2024-01,194,178,582,19,78.21
1025,2024-02,160,308,582,19,78.21
1025,2024-03,181,51,582,19,78.21
1025,2024-04,197,202,582,19,78.21
1025,2024-05,164,113,582,19,78.21
1025,2024-06,84,63,582,19,78.21
1025,2024-07,107,90,582,19,78.21
1025,2024-08,153,153,582,19,78.21
1025,2024-09,136,136,582,19,78.21
1025,2024-10,39,177,582,19,78.21
1025,2024-11,145,198,582,19,78.21
1025,2024-12,240,253,582,19,78.21
1025,2025-01,166,316,582,19,78.21
1025,2025-02,177,260,582,19,78.21
1025,2025-03,306,155,582,19,78.21
1025,2025-04,272,142,582,19,78.21
1025,2025-05,249,93,582,19,78.21
1025,2025-06,155,280,582,19,78.21
1025,2025-07,205,216,582,19,78.21
1025,2025-08,152,193,582,19,78.21
1025,2025-09,224,117,582,19,78.21
1025,2025-10,217,152,582,19,78.21
1026,2018-01,128,148,204,24,99.39
1026,2018-02,195,159,204,24,99.39
1026,2018-03,171,155,204,24,99.39
1026,2018-04,132,95,204,24,99.39
1026,2018-05,212,94,204,24,99.39
1026,2018-06,117,113,204,24,99.39
1026,2018-07,150,161,204,24,99.39
1026,2018-08,97,282,204,24,99.39
1026,2018-09,121,133,204,24,99.39
1026,2018-10,240,191,204,24,99.39
1026,2018-11,208,49,204,24,99.39
1026,2018-12,116,184,204,24,99.39
1026,2019-01,68,43,204,24,99.39
1026,2019-02,93,50,204,24,99.39
1026,2019-03,146,164,204,24,99.39
1026,2019-04,62,82,204,24,99.39
1026,2019-05,174,222,204,24,99.39
1026,2019-06,175,108,204,24,99.39
1026,2019-07,116,97,204,24,99.39
1026,2019-08,87,109,204,24,99.39
1026,2019-09,77,55,204,24,99.39
1026,2019-10,169,169,204,24,99.39
1026,2019-11,122,159,204,24,99.39
1026,2019-12,63,142,204,24,99.39
1026,2020-01,235,326,204,24,99.39
1026,2020-02,294,147,204,24,99.39
1026,2020-03,277,304,204,24,99.39
1026,2020-04,127,40,204,24,99.39
1026,2020-05,40,86,204,24,99.39
1026,2020-06,237,252,204,24,99.39
1026,2020-07,98,52,204,24,99.39
1026,2020-08,105,90,204,24,99.39
1026,2020-09,54,54,204,24,99.39
1026,2020-10,71,146,204,24,99.39
1026,2020-11,108,145,204,24,99.39
1026,2020-12,119,108,204,24,99.39
1026,2021-01,185,156,204,24,99.39
1026,2021-02,181,153,204,24,99.39
1026,2021-03,44,0,178,24,99.39
1026,2021-04,274,293,204,24,99.39
1026,2021-05,62,43,204,24,99.39
1026,2021-06,13,59,204,24,99.39
1026,2021-07,149,103,204,24,99.39
1026,2021-08,136,136,204,24,99.39
1026,2021-09,74,106,204,24,99.39
1026,2021-10,156,201,204,24,99.39
1026,2021-11,222,162,204,24,99.39
1026,2021-12,112,99,204,24,99.39
1026,2022-01,162,158,204,24,99.39
1026,2022-02,156,244,204,24,99.39
1026,2022-03,176,88,204,24,99.39
1026,2022-04,90,172,204,24,99.39
1026,2022-05,178,96,204,24,99.39
1026,2022-06,52,102,204,24,99.39
1026,2022-07,135,150,204,24,99.39
1026,2022-08,156,284,204,24,99.39
1026,2022-09,234,284,204,24,99.39
1026,2022-10,103,144,204,24,99.39
1026,2022-11,294,160,204,24,99.39
1026,2022-12,294,144,204,24,99.39
1026,2023-01,89,138,204,24,99.39
1026,2023-02,195,146,204,24,99.39
1026,2023-03,198,198,204,24,99.39
1026,2023-04,97,97,204,24,99.39
1026,2023-05,112,285,204,24,99.39
1026,2023-06,219,46,204,24,99.39
1026,2023-07,183,202,204,24,99.39
1026,2023-08,163,195,204,24,99.39
1026,2023-09,132,103,204,24,99.39
1026,2023-10,119,176,204,24,99.39
1026,2023-11,117,38,204,24,99.39
1026,2023-12,51,51,204,24,99.39
1026,2024-01,62,113,204,24,99.39
1026,2024-02,188,137,204,24,99.39
1026,2024-03,141,141,204,24,99.39
1026,2024-04,131,285,204,24,99.39
1026,2024-05,243,205,204,24,99.39
1026,2024-06,204,174,204,24,99.39
1026,2024-07,191,177,204,24,99.39
1026,2024-08,141,240,204,24,99.39
1026,2024-09,202,91,204,24,99.39
1026,2024-10,109,49,204,24,99.39
1026,2024-11,94,97,204,24,99.39
1026,2024-12,158,159,204,24,99.39
1026,2025-01,121,239,204,24,99.39
1026,2025-02,203,191,204,24,99.39
1026,2025-03,242,193,204,24,99.39
1026,2025-04,111,105,204,24,99.39
1026,2025-05,176,146,204,24,99.39
1026,2025-06,242,239,204,24,99.39
1026,2025-07,199,294,204,24,99.39
1026,2025-08,174,57,204,24,99.39
1026,2025-09,74,142,204,24,99.39
1026,2025-10,151,138,204,24,99.39
1027,2018-01,243,375,809,44,2.44
1027,2018-02,219,84,809,44,2.44
1027,2018-03,175,259,809,44,2.44
1027,2018-04,210,107,809,44,2.44
1027,2018-05,240,247,809,44,2.44
1027,2018-06,201,190,809,44,2.44
1027,2018-07,229,180,809,44,2.44
1027,2018-08,183,183,809,44,2.44
1027,2018-09,241,280,809,44,2.44
1027,2018-10,218,314,809,44,2.44
1027,2018-11,209,186,809,44,2.44
1027,2018-12,197,93,809,44,2.44
1027,2019-01,176,181,809,44,2.44
1027,2019-02,136,151,809,44,2.44
1027,2019-03,105,77,809,44,2.44
1027,2019-04,39,145,809,44,2.44
1027,2019-05,179,101,809,44,2.44
1027,2019-06,102,192,809,44,2.44
1027,2019-07,239,195,809,44,2.44
1027,2019-08,150,276,809,44,2.44
1027,2019-09,179,159,809,44,2.44
1027,2019-10,238,303,809,44,2.44
1027,2019-11,196,108,809,44,2.44
1027,2019-12,147,125,809,44,2.44
1027,2020-01,211,194,809,44,2.44
1027,2020-02,198,98,809,44,2.44
1027,2020-03,134,196,809,44,2.44
1027,2020-04,220,206,809,44,2.44
1027,2020-05,144,154,809,44,2.44
1027,2020-06,120,209,809,44,2.44
1027,2020-07,159,302,809,44,2.44
1027,2020-08,180,58,809,44,2.44
1027,2020-09,200,162,809,44,2.44
1027,2020-10,192,44,809,44,2.44
1027,2020-11,11,56,809,44,2.44
1027,2020-12,184,139,809,44,2.44
1027,2021-01,101,136,809,44,2.44
1027,2021-02,90,125,809,44,2.44
1027,2021-03,260,206,809,44,2.44
1027,2021-04,102,153,809,44,2.44
1027,2021-05,67,0,790,44,2.44
1027,2021-06,107,199,809,44,2.44
1027,2021-07,268,363,809,44,2.44
1027,2021-08,187,137,809,44,2.44
1027,2021-09,237,100,809,44,2.44
1027,2021-10,200,218,809,44,2.44
1027,2021-11,159,141,809,44,2.44
1027,2021-12,51,51,809,44,2.44
1027,2022-01,177,271,809,44,2.44
1027,2022-02,162,93,809,44,2.44
1027,2022-03,169,230,809,44,2.44
1027,2022-04,150,148,809,44,2.44
1027,2022-05,125,41,809,44,2.44
1027,2022-06,148,189,809,44,2.44
1027,2022-07,188,210,809,44,2.44
1027,2022-08,147,207,809,44,2.44
1027,2022-09,265,298,809,44,2.44
1027,2022-10,192,195,809,44,2.44
1027,2022-11,223,225,809,44,2.44
1027,2022-12,202,41,809,44,2.44
1027,2023-01,152,152,809,44,2.44
1027,2023-02,223,254,809,44,2.44
1027,2023-03,180,156,809,44,2.44
1027,2023-04,121,155,809,44,2.44
1027,2023-05,161,157,809,44,2.44
1027,2023-06,169,150,809,44,2.44
1027,2023-07,117,99,809,44,2.44
1027,2023-08,182,259,809,44,2.44
1027,2023-09,181,218,809,44,2.44
1027,2023-10,179,176,809,44,2.44
1027,2023-11,165,54,809,44,2.44
1027,2023-12,144,230,809,44,2.44
1027,2024-01,247,289,809,44,2.44
1027,2024-02,119,142,809,44,2.44
1027,2024-03,293,241,809,44,2.44
1027,2024-04,202,198,809,44,2.44
1027,2024-05,189,105,809,44,2.44
1027,2024-06,115,114,809,44,2.44
1027,2024-07,105,95,809,44,2.44
1027,2024-08,50,50,809,44,2.44
1027,2024-09,229,385,809,44,2.44
1027,2024-10,107,183,809,44,2.44
1027,2024-11,84,41,809,44,2.44
1027,2024-12,239,116,809,44,2.44
1027,2025-01,216,230,809,44,2.44
1027,2025-02,121,145,809,44,2.44
1027,2025-03,222,121,809,44,2.44
1027,2025-04,124,310,809,44,2.44
1027,2025-05,190,113,809,44,2.44
1027,2025-06,128,126,809,44,2.44
1027,2025-07,170,115,809,44,2.44
1027,2025-08,164,157,809,44,2.44
1027,2025-09,86,96,809,44,2.44
1027,2025-10,219,161,809,44,2.44
1028,2018-01,287,228,460,15,6.52
1028,2018-02,202,118,460,15,6.52
1028,2018-03,221,32,460,15,6.52
1028,2018-04,134,157,460,15,6.52
1028,2018-05,80,51,460,15,6.52
1028,2018-06,137,137,460,15,6.52
1028,2018-07,42,42,460,15,6.52
1028,2018-08,146,146,460,15,6.52
1028,2018-09,80,80,460,15,6.52
1028,2018-10,195,230,460,15,6.52
1028,2018-11,132,97,460,15,6.52
1028,2018-12,191,257,460,15,6.52
1028,2019-01,217,189,460,15,6.52
1028,2019-02,38,0,441,15,6.52
1028,2019-03,100,100,460,15,6.52
1028,2019-04,157,197,460,15,6.52
1028,2019-05,157,117,460,15,6.52
1028,2019-06,94,103,460,15,6.52
1028,2019-07,166,241,460,15,6.52
1028,2019-08,125,41,460,15,6.52
1028,2019-09,40,40,460,15,6.52
1028,2019-10,196,196,460,15,6.52
1028,2019-11,162,300,460,15,6.52
1028,2019-12,176,306,460,15,6.52
1028,2020-01,207,145,460,15,6.52
1028,2020-02,257,51,460,15,6.52
1028,2020-03,49,49,460,15,6.52
1028,2020-04,201,268,460,15,6.52
1028,2020-05,240,253,460,15,6.52
1028,2020-06,141,286,460,15,6.52
1028,2020-07,246,200,460,15,6.52
1028,2020-08,247,214,460,15,6.52
1028,2020-09,233,204,460,15,6.52
1028,2020-10,143,53,460,15,6.52
1028,2020-11,154,303,460,15,6.52
1028,2020-12,247,156,460,15,6.52
1028,2021-01,216,131,460,15,6.52
1028,2021-02,111,311,460,15,6.52
1028,2021-03,170,168,460,15,6.52
1028,2021-04,248,50,460,15,6.52
1028,2021-05,28,101,460,15,6.52
1028,2021-06,118,45,460,15,6.52
1028,2021-07,167,186,460,15,6.52
1028,2021-08,210,328,460,15,6.52
1028,2021-09,137,0,441,15,6.52
1028,2021-10,60,60,460,15,6.52
1028,2021-11,76,76,460,15,6.52
1028,2021-12,95,95,460,15,6.52
1028,2022-01,118,118,460,15,6.52
1028,2022-02,177,185,460,15,6.52
1028,2022-03,185,257,460,15,6.52
1028,2022-04,121,41,460,15,6.52
1028,2022-05,256,267,460,15,6.52
1028,2022-06,58,102,460,15,6.52
1028,2022-07,162,107,460,15,6.52
1028,2022-08,218,218,460,15,6.52
1028,2022-09,98,109,460,15,6.52
1028,2022-10,45,49,460,15,6.52
1028,2022-11,15,0,441,15,6.52
1028,2022-12,104,136,460,15,6.52
1028,2023-01,51,58,460,15,6.52
1028,2023-02,171,132,460,15,6.52
1028,2023-03,50,50,460,15,6.52
1028,2023-04,109,109,460,15,6.52
1028,2023-05,139,203,460,15,6.52
1028,2023-06,153,299,460,15,6.52
1028,2023-07,124,154,460,15,6.52
1028,2023-08,286,109,460,15,6.52
1028,2023-09,170,203,460,15,6.52
1028,2023-10,138,47,460,15,6.52
1028,2023-11,125,136,460,15,6.52
1028,2023-12,166,199,460,15,6.52
1028,2024-01,227,243,460,15,6.52
1028,2024-02,217,152,460,15,6.52
1028,2024-03,138,332,460,15,6.52
1028,2024-04,169,255,460,15,6.52
1028,2024-05,344,196,460,15,6.52
1028,2024-06,252,236,460,15,6.52
1028,2024-07,178,225,460,15,6.52
1028,2024-08,231,164,460,15,6.52
1028,2024-09,229,145,460,15,6.52
1028,2024-10,205,280,460,15,6.52
1028,2024-11,272,185,460,15,6.52
1028,2024-12,169,197,460,15,6.52
1028,2025-01,121,153,460,15,6.52
1028,2025-02,108,102,460,15,6.52
1028,2025-03,151,189,460,15,6.52
1028,2025-04,184,92,460,15,6.52
1028,2025-05,88,154,460,15,6.52
1028,2025-06,208,142,460,15,6.52
1028,2025-07,100,162,460,15,6.52
1028,2025-08,207,356,460,15,6.52
1028,2025-09,230,162,460,15,6.52
1028,2025-10,161,135,460,15,6.52
1029,2018-01,214,152,688,24,8.09
1029,2018-02,75,120,688,24,8.09
1029,2018-03,206,210,688,24,8.09
1029,2018-04,163,189,688,24,8.09
1029,2018-05,172,213,688,24,8.09
1029,2018-06,155,39,688,24,8.09
1029,2018-07,46,46,688,24,8.09
1029,2018-09,115,185,688,24,8.09
1029,2018-10,125,59,688,24,8.09
1029,2018-11,60,56,688,24,8.09
1029,2018-12,160,237,688,24,8.09
1029,2019-01,316,313,688,24,8.09
1029,2019-02,170,106,688,24,8.09
1029,2019-03,108,98,688,24,8.09
1029,2019-04,103,103,688,24,8.09
1029,2019-05,62,325,688,24,8.09
1029,2019-06,237,254,688,24,8.09
1029,2019-07,215,47,688,24,8.09
1029,2019-08,300,188,688,24,8.09
1029,2019-09,155,180,688,24,8.09
1029,2019-10,77,52,688,24,8.09
1029,2019-11,92,144,688,24,8.09
1029,2019-12,195,180,688,24,8.09
1029,2020-01,166,249,688,24,8.09
1029,2020-02,136,178,688,24,8.09
1029,2020-03,163,292,688,24,8.09
1029,2020-04,229,112,688,24,8.09
1029,2020-05,239,149,688,24,8.09
1029,2020-06,129,83,688,24,8.09
1029,2020-07,216,282,688,24,8.09
1029,2020-08,154,51,688,24,8.09
1029,2020-09,145,228,688,24,8.09
1029,2020-10,229,245,688,24,8.09
1029,2020-11,154,100,688,24,8.09
1029,2020-12,274,432,688,24,8.09
1029,2021-01,134,148,688,24,8.09
1029,2021-02,220,102,688,24,8.09
1029,2021-03,179,92,688,24,8.09
1029,2021-04,59,46,688,24,8.09
1029,2021-05,99,382,688,24,8.09
1029,2021-06,174,149,688,24,8.09
1029,2021-07,265,103,688,24,8.09
1029,2021-08,194,98,688,24,8.09
1029,2021-09,266,266,688,24,8.09
1029,2021-10,168,168,688,24,8.09
1029,2021-11,166,166,688,24,8.09
1029,2021-12,110,133,688,24,8.09
1029,2022-01,140,117,688,24,8.09
1029,2022-02,91,91,688,24,8.09
1029,2022-03,168,297,688,24,8.09
1029,2022-04,198,89,688,24,8.09
1029,2022-05,161,173,688,24,8.09
1029,2022-06,129,152,688,24,8.09
1029,2022-07,142,138,688,24,8.09
1029,2022-08,262,265,688,24,8.09
1029,2022-09,211,191,688,24,8.09
1029,2022-10,85,51,688,24,8.09
1029,2022-11,39,39,688,24,8.09
1029,2022-12,202,256,688,24,8.09
1029,2023-01,54,0,675,24,8.09
1029,2023-02,129,156,688,24,8.09
1029,2023-03,73,46,688,24,8.09
1029,2023-04,48,48,688,24,8.09
1029,2023-05,138,296,688,24,8.09
1029,2023-06,274,154,688,24,8.09
1029,2023-07,85,47,688,24,8.09
1029,2023-08,128,128,688,24,8.09
1029,2023-10,152,189,688,24,8.09
1029,2023-11,99,62,688,24,8.09
1029,2023-12,168,323,688,24,8.09
1029,2024-01,205,50,688,24,8.09
1029,2024-02,17,50,688,24,8.09
1029,2024-03,107,228,688,24,8.09
1029,2024-04,267,113,688,24,8.09
1029,2024-05,145,145,688,24,8.09
