id_movimiento,id_material,id_usuario,fecha,tipo_movimiento,cantidad,stock_resultante,observaciones,tipo,stock_minimo,ubicacion
4929,1034,1000,24/03/2024,Entrada,53,812,"Ingreso simulado",HFC,35,Almacen 2
38541,1034,1000,24/03/2024,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38540,1034,1000,26/03/2024,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38539,1034,1001,27/03/2024,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
38538,1034,1000,29/03/2024,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
4928,1034,1000,30/03/2024,Entrada,39,812,"Ingreso simulado",HFC,35,Almacen 2
38537,1034,1000,02/04/2024,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38536,1034,1000,12/04/2024,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
38535,1034,1001,15/04/2024,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
38534,1034,1000,18/04/2024,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38533,1034,1000,19/04/2024,Salida,8,792,"Salida simulada",HFC,35,Almacen 2
4927,1034,1000,27/04/2024,Entrada,53,812,"Ingreso simulado",HFC,35,Almacen 2
4926,1034,1001,02/05/2024,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
38532,1034,1001,03/05/2024,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38531,1034,1000,08/05/2024,Salida,27,792,"Salida simulada",HFC,35,Almacen 2
38530,1034,1000,09/05/2024,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38529,1034,1001,11/05/2024,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38528,1034,1001,12/05/2024,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
4925,1034,1000,29/05/2024,Entrada,49,812,"Ingreso simulado",HFC,35,Almacen 2
38527,1034,1001,29/05/2024,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38526,1034,1001,30/05/2024,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38525,1034,1001,01/06/2024,Salida,11,792,"Salida simulada",HFC,35,Almacen 2
4924,1034,1000,07/06/2024,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
38524,1034,1001,07/06/2024,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4923,1034,1001,08/06/2024,Entrada,47,812,"Ingreso simulado",HFC,35,Almacen 2
4922,1034,1000,10/06/2024,Entrada,54,812,"Ingreso simulado",HFC,35,Almacen 2
35314,1034,1001,11/06/2024,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
4921,1034,1001,12/06/2024,Entrada,53,812,"Ingreso simulado",HFC,35,Almacen 2
4920,1034,1001,13/06/2024,Entrada,61,812,"Ingreso simulado",HFC,35,Almacen 2
35313,1034,1000,13/06/2024,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
35312,1034,1000,15/06/2024,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
35311,1034,1000,18/06/2024,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
35310,1034,1001,20/06/2024,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
35309,1034,1000,26/06/2024,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
35308,1034,1000,27/06/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35307,1034,1000,29/06/2024,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
4919,1034,1001,06/07/2024,Entrada,44,812,"Ingreso simulado",HFC,35,Almacen 2
35306,1034,1001,06/07/2024,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
4918,1034,1000,07/07/2024,Entrada,61,812,"Ingreso simulado",HFC,35,Almacen 2
35305,1034,1001,08/07/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
4917,1034,1000,15/07/2024,Entrada,38,812,"Ingreso simulado",HFC,35,Almacen 2
4916,1034,1001,23/07/2024,Entrada,60,812,"Ingreso simulado",HFC,35,Almacen 2
35304,1034,1001,24/07/2024,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
35303,1034,1001,25/07/2024,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
4915,1034,1000,29/07/2024,Entrada,45,812,"Ingreso simulado",HFC,35,Almacen 2
35302,1034,1001,01/08/2024,Salida,27,792,"Salida simulada",HFC,35,Almacen 2
35301,1034,1000,02/08/2024,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35300,1034,1001,03/08/2024,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
4914,1034,1000,08/08/2024,Entrada,60,812,"Ingreso simulado",HFC,35,Almacen 2
35299,1034,1000,11/08/2024,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
35298,1034,1001,12/08/2024,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
35297,1034,1000,13/08/2024,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
4913,1034,1001,14/08/2024,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
35296,1034,1001,16/08/2024,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
35295,1034,1001,17/08/2024,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
35294,1034,1001,18/08/2024,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
4912,1034,1000,22/08/2024,Entrada,45,812,"Ingreso simulado",HFC,35,Almacen 2
4911,1034,1001,23/08/2024,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
35293,1034,1001,24/08/2024,Salida,11,792,"Salida simulada",HFC,35,Almacen 2
35292,1034,1000,30/08/2024,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
35291,1034,1000,02/09/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35290,1034,1000,03/09/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35289,1034,1001,04/09/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
4910,1034,1000,05/09/2024,Entrada,58,812,"Ingreso simulado",HFC,35,Almacen 2
35288,1034,1000,05/09/2024,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
35287,1034,1000,06/09/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35286,1034,1001,10/09/2024,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
35285,1034,1001,15/09/2024,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
35284,1034,1001,16/09/2024,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
35283,1034,1001,17/09/2024,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
4909,1034,1000,21/09/2024,Entrada,53,812,"Ingreso simulado",HFC,35,Almacen 2
35282,1034,1001,25/09/2024,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
4908,1034,1001,25/09/2024,Entrada,47,812,"Ingreso simulado",HFC,35,Almacen 2
35281,1034,1000,28/09/2024,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35280,1034,1001,29/09/2024,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
35279,1034,1001,30/09/2024,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35278,1034,1001,01/10/2024,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
35277,1034,1000,03/10/2024,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
35276,1034,1001,05/10/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35275,1034,1001,07/10/2024,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
35274,1034,1000,09/10/2024,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4907,1034,1001,11/10/2024,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
4906,1034,1001,17/10/2024,Entrada,51,812,"Ingreso simulado",HFC,35,Almacen 2
35273,1034,1001,18/10/2024,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
35272,1034,1000,19/10/2024,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
4905,1034,1000,20/10/2024,Entrada,53,812,"Ingreso simulado",HFC,35,Almacen 2
35271,1034,1000,20/10/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35270,1034,1001,24/10/2024,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
35269,1034,1001,25/10/2024,Salida,12,792,"Salida simulada",HFC,35,Almacen 2
4904,1034,1001,27/10/2024,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
35268,1034,1000,29/10/2024,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
35267,1034,1000,03/11/2024,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
35266,1034,1001,05/11/2024,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4903,1034,1000,07/11/2024,Entrada,53,812,"Ingreso simulado",HFC,35,Almacen 2
4902,1034,1000,16/11/2024,Entrada,36,812,"Ingreso simulado",HFC,35,Almacen 2
35265,1034,1001,17/11/2024,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
35264,1034,1001,18/11/2024,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
35263,1034,1001,20/11/2024,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
35262,1034,1000,21/11/2024,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
35261,1034,1000,22/11/2024,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
35260,1034,1000,23/11/2024,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
35259,1034,1000,02/12/2024,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4901,1034,1001,06/12/2024,Entrada,40,812,"Ingreso simulado",HFC,35,Almacen 2
4900,1034,1000,08/12/2024,Entrada,60,812,"Ingreso simulado",HFC,35,Almacen 2
35258,1034,1001,11/12/2024,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4899,1034,1000,15/12/2024,Entrada,49,812,"Ingreso simulado",HFC,35,Almacen 2
35257,1034,1001,19/12/2024,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4898,1034,1000,21/12/2024,Entrada,63,812,"Ingreso simulado",HFC,35,Almacen 2
35256,1034,1000,21/12/2024,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35255,1034,1001,22/12/2024,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
35254,1034,1000,25/12/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35253,1034,1000,26/12/2024,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
4897,1034,1001,28/12/2024,Entrada,50,812,"Ingreso simulado",HFC,35,Almacen 2
35252,1034,1000,29/12/2024,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
35251,1034,1000,30/12/2024,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
35250,1034,1001,03/01/2025,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
35249,1034,1000,06/01/2025,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
35248,1034,1001,07/01/2025,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
35247,1034,1001,08/01/2025,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
4896,1034,1001,09/01/2025,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
35246,1034,1001,13/01/2025,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
35245,1034,1000,14/01/2025,Salida,28,792,"Salida simulada",HFC,35,Almacen 2
4895,1034,1000,15/01/2025,Entrada,68,812,"Ingreso simulado",HFC,35,Almacen 2
35244,1034,1001,19/01/2025,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35243,1034,1000,20/01/2025,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
4894,1034,1000,21/01/2025,Entrada,50,812,"Ingreso simulado",HFC,35,Almacen 2
35242,1034,1000,22/01/2025,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
4893,1034,1000,23/01/2025,Entrada,56,812,"Ingreso simulado",HFC,35,Almacen 2
35241,1034,1000,26/01/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35240,1034,1001,27/01/2025,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4892,1034,1000,28/01/2025,Entrada,46,812,"Ingreso simulado",HFC,35,Almacen 2
35239,1034,1000,02/02/2025,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
35238,1034,1001,06/02/2025,Salida,27,792,"Salida simulada",HFC,35,Almacen 2
35237,1034,1001,08/02/2025,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
35236,1034,1001,09/02/2025,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
4891,1034,1001,09/02/2025,Entrada,54,812,"Ingreso simulado",HFC,35,Almacen 2
35235,1034,1000,11/02/2025,Salida,28,792,"Salida simulada",HFC,35,Almacen 2
35234,1034,1000,12/02/2025,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
35233,1034,1001,13/02/2025,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
35232,1034,1000,17/02/2025,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
4890,1034,1000,18/02/2025,Entrada,47,812,"Ingreso simulado",HFC,35,Almacen 2
35231,1034,1001,21/02/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35230,1034,1001,22/02/2025,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
4889,1034,1001,22/02/2025,Entrada,49,812,"Ingreso simulado",HFC,35,Almacen 2
35229,1034,1000,24/02/2025,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
35228,1034,1000,25/02/2025,Salida,28,792,"Salida simulada",HFC,35,Almacen 2
35227,1034,1000,28/02/2025,Salida,12,792,"Salida simulada",HFC,35,Almacen 2
4888,1034,1001,28/02/2025,Entrada,36,812,"Ingreso simulado",HFC,35,Almacen 2
35226,1034,1000,01/03/2025,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
35225,1034,1001,02/03/2025,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
4887,1034,1001,03/03/2025,Entrada,46,812,"Ingreso simulado",HFC,35,Almacen 2
35224,1034,1001,05/03/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4886,1034,1000,07/03/2025,Entrada,40,812,"Ingreso simulado",HFC,35,Almacen 2
35223,1034,1000,07/03/2025,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
4885,1034,1000,09/03/2025,Entrada,56,812,"Ingreso simulado",HFC,35,Almacen 2
35222,1034,1001,09/03/2025,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35221,1034,1000,10/03/2025,Salida,11,792,"Salida simulada",HFC,35,Almacen 2
35220,1034,1001,11/03/2025,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
35219,1034,1000,12/03/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35218,1034,1001,13/03/2025,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
35217,1034,1001,19/03/2025,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
4884,1034,1000,25/03/2025,Entrada,47,812,"Ingreso simulado",HFC,35,Almacen 2
35216,1034,1000,28/03/2025,Salida,30,792,"Salida simulada",HFC,35,Almacen 2
35215,1034,1000,31/03/2025,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
35214,1034,1000,02/04/2025,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
4883,1034,1000,07/04/2025,Entrada,45,812,"Ingreso simulado",HFC,35,Almacen 2
35213,1034,1001,09/04/2025,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
35212,1034,1001,11/04/2025,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
35211,1034,1000,12/04/2025,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
35210,1034,1000,13/04/2025,Salida,10,792,"Salida simulada",HFC,35,Almacen 2
35209,1034,1000,17/04/2025,Salida,5,792,"Salida simulada",HFC,35,Almacen 2
4882,1034,1001,22/04/2025,Entrada,56,812,"Ingreso simulado",HFC,35,Almacen 2
35208,1034,1000,23/04/2025,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
35207,1034,1001,26/04/2025,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
35206,1034,1001,27/04/2025,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4881,1034,1000,28/04/2025,Entrada,47,812,"Ingreso simulado",HFC,35,Almacen 2
35205,1034,1000,30/04/2025,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
4880,1034,1000,02/05/2025,Entrada,42,812,"Ingreso simulado",HFC,35,Almacen 2
35204,1034,1000,08/05/2025,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
35203,1034,1000,12/05/2025,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
35202,1034,1001,16/05/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35201,1034,1001,18/05/2025,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
35200,1034,1001,20/05/2025,Salida,3,792,"Salida simulada",HFC,35,Almacen 2
4879,1034,1001,09/06/2025,Entrada,51,812,"Ingreso simulado",HFC,35,Almacen 2
35199,1034,1000,09/06/2025,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
4878,1034,1001,17/06/2025,Entrada,40,812,"Ingreso simulado",HFC,35,Almacen 2
35198,1034,1001,18/06/2025,Salida,29,792,"Salida simulada",HFC,35,Almacen 2
35197,1034,1001,19/06/2025,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
35196,1034,1000,20/06/2025,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
35195,1034,1000,22/06/2025,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
35194,1034,1000,26/06/2025,Salida,3,792,"Salida simulada",HFC,35,Almacen 2
4877,1034,1001,27/06/2025,Entrada,60,812,"Ingreso simulado",HFC,35,Almacen 2
35193,1034,1000,28/06/2025,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
4876,1034,1000,03/07/2025,Entrada,44,812,"Ingreso simulado",HFC,35,Almacen 2
4875,1034,1001,10/07/2025,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
35192,1034,1001,10/07/2025,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
35191,1034,1001,11/07/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35190,1034,1000,12/07/2025,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35189,1034,1001,14/07/2025,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
4874,1034,1001,14/07/2025,Entrada,50,812,"Ingreso simulado",HFC,35,Almacen 2
4873,1034,1001,20/07/2025,Entrada,42,812,"Ingreso simulado",HFC,35,Almacen 2
35188,1034,1001,22/07/2025,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
4872,1034,1000,24/07/2025,Entrada,51,812,"Ingreso simulado",HFC,35,Almacen 2
35187,1034,1001,25/07/2025,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
35186,1034,1001,28/07/2025,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35185,1034,1000,30/07/2025,Salida,28,792,"Salida simulada",HFC,35,Almacen 2
35184,1034,1000,31/07/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35183,1034,1000,01/08/2025,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4871,1034,1001,04/08/2025,Entrada,47,812,"Ingreso simulado",HFC,35,Almacen 2
35182,1034,1000,08/08/2025,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
35181,1034,1001,09/08/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35180,1034,1001,10/08/2025,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
35179,1034,1000,13/08/2025,Salida,12,792,"Salida simulada",HFC,35,Almacen 2
35178,1034,1001,14/08/2025,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
35177,1034,1001,15/08/2025,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
35176,1034,1000,17/08/2025,Salida,12,792,"Salida simulada",HFC,35,Almacen 2
4870,1034,1000,22/08/2025,Entrada,49,812,"Ingreso simulado",HFC,35,Almacen 2
35175,1034,1001,23/08/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35174,1034,1000,26/08/2025,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
4869,1034,1000,02/09/2025,Entrada,49,812,"Ingreso simulado",HFC,35,Almacen 2
4868,1034,1001,03/09/2025,Entrada,53,812,"Ingreso simulado",HFC,35,Almacen 2
35173,1034,1001,06/09/2025,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
35172,1034,1001,07/09/2025,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
4867,1034,1001,08/09/2025,Entrada,63,812,"Ingreso simulado",HFC,35,Almacen 2
35171,1034,1000,08/09/2025,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
4866,1034,1000,09/09/2025,Entrada,49,812,"Ingreso simulado",HFC,35,Almacen 2
35170,1034,1001,10/09/2025,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
35169,1034,1001,12/09/2025,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
35168,1034,1001,16/09/2025,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
35167,1034,1001,18/09/2025,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
35166,1034,1000,19/09/2025,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
35165,1034,1001,22/09/2025,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
35164,1034,1000,23/09/2025,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
35163,1034,1001,24/09/2025,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
4865,1034,1000,26/09/2025,Entrada,50,812,"Ingreso simulado",HFC,35,Almacen 2
35162,1034,1001,28/09/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35161,1034,1000,30/09/2025,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
35160,1034,1001,02/10/2025,Salida,8,792,"Salida simulada",HFC,35,Almacen 2
4864,1034,1000,04/10/2025,Entrada,50,812,"Ingreso simulado",HFC,35,Almacen 2
4863,1034,1000,05/10/2025,Entrada,53,812,"Ingreso simulado",HFC,35,Almacen 2
35159,1034,1001,08/10/2025,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
35158,1034,1001,10/10/2025,Salida,28,792,"Salida simulada",HFC,35,Almacen 2
4862,1034,1000,11/10/2025,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
35157,1034,1000,11/10/2025,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
4861,1034,1001,13/10/2025,Entrada,55,812,"Ingreso simulado",HFC,35,Almacen 2
35156,1034,1000,15/10/2025,Salida,27,792,"Salida simulada",HFC,35,Almacen 2
35155,1034,1000,17/10/2025,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
35154,1034,1000,20/10/2025,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
35153,1034,1001,21/10/2025,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
